epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
550,15148.6,1.61625,1.56992,1.46685,0.49658,0.55518,0.51555,0.17887,2.57627,2.11938,1.79259,0.0045649,0.0045649,0.0045649
551,15176,1.636,1.59361,1.4679,0.56341,0.51019,0.52095,0.17589,2.56194,2.09446,1.77713,0.004555,0.004555,0.004555
552,15203.4,1.65332,1.58769,1.47767,0.55337,0.51378,0.52146,0.17649,2.57953,2.11333,1.79435,0.0045451,0.0045451,0.0045451
553,15231.6,1.6263,1.5593,1.46656,0.51621,0.54826,0.51304,0.17482,2.58532,2.13589,1.79277,0.0045352,0.0045352,0.0045352
554,15259.2,1.62205,1.54145,1.46314,0.5431,0.5492,0.51838,0.17703,2.58744,2.15247,1.79325,0.0045253,0.0045253,0.0045253
555,15287.2,1.65346,1.56934,1.48731,0.54081,0.52149,0.48415,0.16627,2.58207,2.17847,1.81168,0.0045154,0.0045154,0.0045154
556,15314.7,1.61597,1.56399,1.46997,0.58268,0.4714,0.49006,0.17185,2.5753,2.16767,1.82793,0.0045055,0.0045055,0.0045055
557,15342.1,1.63783,1.58825,1.48483,0.46814,0.54745,0.47747,0.1709,2.5639,2.13904,1.81274,0.0044956,0.0044956,0.0044956
558,15369.6,1.59948,1.58367,1.49316,0.60458,0.48942,0.48409,0.1681,2.5788,2.13452,1.81604,0.0044857,0.0044857,0.0044857
559,15397.6,1.64603,1.55958,1.49334,0.58044,0.44881,0.46891,0.16809,2.57565,2.12573,1.80519,0.0044758,0.0044758,0.0044758
560,15425.2,1.61898,1.55799,1.50396,0.57685,0.48042,0.47379,0.16945,2.5833,2.12176,1.81439,0.0044659,0.0044659,0.0044659
561,15453.1,1.61315,1.52995,1.45011,0.58477,0.46703,0.48033,0.16511,2.58188,2.10654,1.81432,0.004456,0.004456,0.004456
562,15480.5,1.61523,1.57294,1.48617,0.54554,0.50825,0.48082,0.16948,2.59311,2.12209,1.83141,0.0044461,0.0044461,0.0044461
563,15507.9,1.62526,1.56225,1.47795,0.51778,0.50563,0.49305,0.17533,2.58291,2.11235,1.83165,0.0044362,0.0044362,0.0044362
564,15535.3,1.62757,1.52567,1.4434,0.51401,0.55241,0.51865,0.1798,2.56148,2.12882,1.82041,0.0044263,0.0044263,0.0044263
565,15563.4,1.61792,1.5365,1.47408,0.55284,0.55785,0.52094,0.17473,2.55387,2.15247,1.82776,0.0044164,0.0044164,0.0044164
566,15591,1.59387,1.53379,1.47002,0.49607,0.56649,0.48429,0.1687,2.55616,2.16035,1.82601,0.0044065,0.0044065,0.0044065
567,15619,1.65008,1.62969,1.50146,0.44498,0.55486,0.46544,0.16516,2.56183,2.15772,1.83306,0.0043966,0.0043966,0.0043966
568,15646.5,1.65192,1.55134,1.47163,0.47292,0.52085,0.47616,0.16753,2.55957,2.13722,1.81606,0.0043867,0.0043867,0.0043867
569,15673.9,1.63155,1.58383,1.47788,0.4921,0.52033,0.47648,0.1684,2.54475,2.14604,1.81239,0.0043768,0.0043768,0.0043768
570,15701.5,1.59274,1.52533,1.47217,0.50159,0.50559,0.48297,0.16969,2.54477,2.12614,1.81247,0.0043669,0.0043669,0.0043669
571,15729.6,1.6118,1.53493,1.46139,0.52418,0.50331,0.47415,0.17036,2.54618,2.15057,1.81814,0.004357,0.004357,0.004357
572,15757.2,1.6244,1.54331,1.45969,0.47985,0.51286,0.465,0.16929,2.56132,2.15994,1.83365,0.0043471,0.0043471,0.0043471
573,15785.1,1.58657,1.52006,1.47529,0.50452,0.51475,0.47516,0.16711,2.57464,2.14253,1.8261,0.0043372,0.0043372,0.0043372
574,15812.6,1.6248,1.56361,1.47107,0.52602,0.49955,0.46642,0.1688,2.58131,2.14684,1.8207,0.0043273,0.0043273,0.0043273
575,15840,1.59377,1.54189,1.46872,0.53001,0.49533,0.46911,0.16695,2.57667,2.10918,1.81717,0.0043174,0.0043174,0.0043174
576,15867.5,1.63653,1.57693,1.48256,0.54368,0.49983,0.46914,0.16468,2.56992,2.1118,1.81781,0.0043075,0.0043075,0.0043075
577,15895.6,1.58508,1.53647,1.46737,0.49782,0.53039,0.46815,0.16544,2.57122,2.11907,1.82159,0.0042976,0.0042976,0.0042976
578,15923.2,1.6066,1.51833,1.45922,0.54952,0.49522,0.46664,0.16708,2.56556,2.13769,1.81978,0.0042877,0.0042877,0.0042877
579,15951.1,1.61374,1.57252,1.47545,0.54464,0.49324,0.47201,0.16711,2.55186,2.12928,1.80642,0.0042778,0.0042778,0.0042778
580,15978.8,1.62557,1.51222,1.45627,0.51638,0.49327,0.4611,0.15943,2.56305,2.11942,1.8036,0.0042679,0.0042679,0.0042679
581,16006.2,1.62164,1.5788,1.47259,0.47718,0.52168,0.4748,0.1577,2.58069,2.12429,1.80039,0.004258,0.004258,0.004258
582,16033.7,1.61254,1.50792,1.4659,0.50654,0.49227,0.46844,0.15788,2.57081,2.14445,1.80226,0.0042481,0.0042481,0.0042481
583,16061.8,1.57608,1.53658,1.45543,0.55783,0.47599,0.4609,0.15525,2.55719,2.15099,1.80205,0.0042382,0.0042382,0.0042382
584,16089.4,1.61491,1.5085,1.43989,0.53538,0.50457,0.43799,0.15138,2.55678,2.14721,1.80595,0.0042283,0.0042283,0.0042283
585,16117.3,1.60926,1.54309,1.47036,0.55476,0.50294,0.4533,0.15113,2.54607,2.12524,1.79741,0.0042184,0.0042184,0.0042184
586,16144.7,1.55806,1.51027,1.46429,0.57132,0.51408,0.45646,0.15315,2.53781,2.13767,1.79534,0.0042085,0.0042085,0.0042085
587,16172.2,1.61238,1.52003,1.47044,0.50937,0.50994,0.44946,0.15123,2.54243,2.16426,1.79097,0.0041986,0.0041986,0.0041986
588,16199.7,1.61575,1.52242,1.47369,0.49878,0.50344,0.45198,0.1536,2.5412,2.19199,1.78191,0.0041887,0.0041887,0.0041887
589,16227.8,1.61557,1.55437,1.46209,0.55732,0.47397,0.45952,0.16331,2.5437,2.20401,1.79198,0.0041788,0.0041788,0.0041788
590,16255.4,1.57259,1.48649,1.44422,0.55374,0.48427,0.49773,0.16947,2.55294,2.19975,1.8001,0.0041689,0.0041689,0.0041689
591,16283.3,1.58367,1.51846,1.44174,0.51334,0.52877,0.49248,0.16623,2.55486,2.19316,1.81093,0.004159,0.004159,0.004159
592,16310.8,1.60671,1.54586,1.48457,0.5381,0.52855,0.49713,0.1687,2.55371,2.19139,1.80835,0.0041491,0.0041491,0.0041491
593,16338.2,1.59623,1.56259,1.46589,0.482,0.5302,0.49119,0.16596,2.56617,2.19512,1.82172,0.0041392,0.0041392,0.0041392
594,16365.7,1.57297,1.48064,1.45085,0.51952,0.51872,0.47124,0.16659,2.56412,2.19145,1.82072,0.0041293,0.0041293,0.0041293
595,16393.8,1.62383,1.57554,1.47113,0.51241,0.51122,0.47124,0.16197,2.56464,2.16606,1.82217,0.0041194,0.0041194,0.0041194
596,16421.4,1.60487,1.53138,1.44914,0.51664,0.51824,0.45447,0.16256,2.55734,2.17102,1.8178,0.0041095,0.0041095,0.0041095
597,16449.4,1.59078,1.51981,1.45113,0.51136,0.51649,0.45462,0.16075,2.5562,2.16931,1.82171,0.0040996,0.0040996,0.0040996
598,16476.9,1.59526,1.56469,1.46941,0.53183,0.54554,0.49203,0.16606,2.56704,2.16369,1.82213,0.0040897,0.0040897,0.0040897
599,16504.4,1.59443,1.50481,1.45129,0.54896,0.51981,0.49292,0.16546,2.58515,2.16034,1.83124,0.0040798,0.0040798,0.0040798
600,16531.8,1.60333,1.52171,1.45247,0.57211,0.50726,0.48518,0.1627,2.59931,2.15642,1.83072,0.0040699,0.0040699,0.0040699
601,16559.9,1.6077,1.48339,1.4682,0.48144,0.55701,0.4757,0.16594,2.60594,2.16928,1.83587,0.00406,0.00406,0.00406
602,16587.5,1.57606,1.52012,1.45964,0.56035,0.5071,0.48736,0.1735,2.57394,2.15031,1.82341,0.0040501,0.0040501,0.0040501
603,16615.3,1.57767,1.46547,1.45374,0.57287,0.51725,0.48265,0.17189,2.57208,2.16922,1.81623,0.0040402,0.0040402,0.0040402
604,16642.8,1.57056,1.51304,1.46467,0.57835,0.52879,0.49333,0.17114,2.55545,2.14051,1.80659,0.0040303,0.0040303,0.0040303
605,16670.3,1.57222,1.47502,1.44574,0.58848,0.51725,0.50175,0.17478,2.56945,2.13786,1.81835,0.0040204,0.0040204,0.0040204
606,16697.8,1.54887,1.49807,1.4414,0.53999,0.54275,0.49607,0.17368,2.56458,2.15079,1.81789,0.0040105,0.0040105,0.0040105
607,16725.8,1.6052,1.53714,1.44293,0.63543,0.49306,0.48846,0.16914,2.56975,2.15547,1.8246,0.0040006,0.0040006,0.0040006
608,16753.4,1.56202,1.4834,1.46661,0.64598,0.47892,0.49265,0.17154,2.56457,2.18157,1.82392,0.0039907,0.0039907,0.0039907
609,16781.3,1.57082,1.50579,1.44058,0.65187,0.49792,0.50286,0.1739,2.56772,2.15476,1.81567,0.0039808,0.0039808,0.0039808
610,16808.7,1.57105,1.48335,1.44123,0.63611,0.47267,0.49239,0.1752,2.56973,2.1628,1.81107,0.0039709,0.0039709,0.0039709
611,16836.2,1.55607,1.49549,1.46049,0.65073,0.46995,0.48656,0.16977,2.57165,2.14793,1.81227,0.003961,0.003961,0.003961
612,16863.7,1.6025,1.51394,1.44096,0.55354,0.48842,0.47397,0.16566,2.57455,2.13404,1.81445,0.0039511,0.0039511,0.0039511
613,16891.8,1.59256,1.48334,1.44789,0.53135,0.4808,0.46821,0.16459,2.58757,2.14536,1.83479,0.0039412,0.0039412,0.0039412
614,16919.4,1.58961,1.48717,1.45328,0.58411,0.47493,0.46704,0.16555,2.60102,2.16804,1.84218,0.0039313,0.0039313,0.0039313
615,16947.3,1.55485,1.43393,1.42655,0.58244,0.48104,0.46626,0.16391,2.5916,2.18242,1.83349,0.0039214,0.0039214,0.0039214
616,16974.4,1.57024,1.43408,1.4294,0.57548,0.48395,0.45751,0.15871,2.5961,2.20234,1.83897,0.0039115,0.0039115,0.0039115
617,17001.2,1.56854,1.4888,1.46592,0.57739,0.45663,0.45696,0.15685,2.59276,2.19607,1.83278,0.0039016,0.0039016,0.0039016
618,17028.2,1.55697,1.49029,1.4428,0.5568,0.48352,0.47047,0.1597,2.58638,2.17356,1.82697,0.0038917,0.0038917,0.0038917
619,17055.2,1.56391,1.48184,1.43751,0.54493,0.50388,0.47479,0.16236,2.58782,2.17521,1.83356,0.0038818,0.0038818,0.0038818
620,17082.1,1.56609,1.49763,1.46032,0.53939,0.51556,0.47235,0.16343,2.59467,2.18955,1.832,0.0038719,0.0038719,0.0038719
621,17109,1.56373,1.46833,1.45529,0.55547,0.51227,0.47472,0.16316,2.58884,2.18686,1.83794,0.003862,0.003862,0.003862
622,17136,1.54815,1.45452,1.44005,0.57417,0.49037,0.47724,0.16209,2.5974,2.181,1.83754,0.0038521,0.0038521,0.0038521
623,17163,1.56824,1.52646,1.45606,0.57318,0.49214,0.47245,0.16164,2.59109,2.16559,1.83889,0.0038422,0.0038422,0.0038422
624,17189.9,1.55555,1.51964,1.44239,0.61228,0.47127,0.47385,0.16505,2.58376,2.16651,1.83389,0.0038323,0.0038323,0.0038323
625,17217.2,1.55533,1.48071,1.44792,0.59727,0.48707,0.47985,0.16418,2.5792,2.14867,1.82899,0.0038224,0.0038224,0.0038224
626,17244.6,1.54258,1.43357,1.44056,0.57663,0.48555,0.47043,0.16014,2.58847,2.14679,1.8348,0.0038125,0.0038125,0.0038125
627,17271.8,1.54767,1.47101,1.42753,0.54379,0.49104,0.48036,0.17015,2.58813,2.15328,1.83269,0.0038026,0.0038026,0.0038026
628,17298.9,1.57191,1.51978,1.45339,0.55743,0.48727,0.48607,0.1711,2.59625,2.1512,1.83664,0.0037927,0.0037927,0.0037927
629,17325.8,1.53416,1.47564,1.42389,0.5393,0.49469,0.49163,0.1671,2.5758,2.13781,1.83064,0.0037828,0.0037828,0.0037828
630,17352.7,1.58746,1.48288,1.44151,0.52086,0.49907,0.48697,0.16924,2.5822,2.14697,1.82545,0.0037729,0.0037729,0.0037729
631,17379.6,1.56538,1.46459,1.44121,0.5262,0.50144,0.4963,0.16998,2.58463,2.14768,1.83235,0.003763,0.003763,0.003763
632,17406.6,1.54483,1.47766,1.42506,0.54088,0.50413,0.48917,0.16551,2.59082,2.14618,1.83345,0.0037531,0.0037531,0.0037531
633,17433.5,1.53493,1.4383,1.40552,0.50903,0.517,0.48068,0.16341,2.58514,2.1447,1.83472,0.0037432,0.0037432,0.0037432
634,17460.5,1.54415,1.44478,1.44079,0.50973,0.50421,0.47021,0.16347,2.56901,2.12504,1.82553,0.0037333,0.0037333,0.0037333
635,17487.4,1.55105,1.45968,1.42407,0.52111,0.53618,0.48955,0.16701,2.57082,2.11718,1.82574,0.0037234,0.0037234,0.0037234
636,17514.5,1.5542,1.4458,1.41691,0.5902,0.48253,0.47736,0.1657,2.57332,2.14472,1.82682,0.0037135,0.0037135,0.0037135
637,17541.5,1.53336,1.41148,1.40044,0.54706,0.49218,0.47529,0.1673,2.57347,2.12507,1.82019,0.0037036,0.0037036,0.0037036
638,17568.6,1.51716,1.4042,1.4223,0.57148,0.47266,0.47647,0.16782,2.56883,2.11551,1.82259,0.0036937,0.0036937,0.0036937
639,17595.6,1.56322,1.48707,1.42502,0.55902,0.49127,0.47286,0.16256,2.55984,2.11512,1.81955,0.0036838,0.0036838,0.0036838
640,17622.5,1.51866,1.38178,1.41248,0.52915,0.48833,0.4546,0.16369,2.56239,2.1271,1.81857,0.0036739,0.0036739,0.0036739
641,17649.5,1.557,1.47418,1.43642,0.54052,0.49582,0.45544,0.15951,2.56533,2.14621,1.82191,0.003664,0.003664,0.003664
642,17676.4,1.52732,1.44699,1.42367,0.58128,0.48284,0.46017,0.16269,2.55831,2.15887,1.81357,0.0036541,0.0036541,0.0036541
643,17703.3,1.55884,1.4663,1.44193,0.60433,0.48629,0.48352,0.16344,2.55301,2.15835,1.81181,0.0036442,0.0036442,0.0036442
644,17730.3,1.55226,1.44605,1.42286,0.65266,0.46792,0.49061,0.16326,2.55188,2.14976,1.80806,0.0036343,0.0036343,0.0036343
645,17757.2,1.52329,1.41166,1.41519,0.63937,0.49877,0.49485,0.1668,2.55437,2.16897,1.81144,0.0036244,0.0036244,0.0036244
646,17784.1,1.55135,1.46924,1.43409,0.5606,0.47981,0.4543,0.16104,2.56048,2.17519,1.82049,0.0036145,0.0036145,0.0036145
647,17811,1.55448,1.53368,1.45316,0.56749,0.49228,0.46569,0.16457,2.55573,2.17765,1.82929,0.0036046,0.0036046,0.0036046
648,17838,1.56117,1.49802,1.44192,0.5546,0.50491,0.48832,0.16642,2.5562,2.15402,1.82291,0.0035947,0.0035947,0.0035947
649,17864.9,1.52944,1.46366,1.43718,0.56643,0.51213,0.5032,0.16975,2.54741,2.14638,1.82255,0.0035848,0.0035848,0.0035848
650,17892,1.52083,1.41673,1.41676,0.56618,0.51067,0.50537,0.17208,2.55599,2.1462,1.83084,0.0035749,0.0035749,0.0035749
651,17919.1,1.5618,1.46099,1.4269,0.5619,0.51891,0.50833,0.17619,2.55554,2.14737,1.83026,0.003565,0.003565,0.003565
652,17946.2,1.55914,1.46591,1.40505,0.54552,0.51934,0.47459,0.16841,2.555,2.15294,1.83172,0.0035551,0.0035551,0.0035551
653,17973.1,1.56701,1.48771,1.42516,0.53252,0.5239,0.46786,0.16926,2.55337,2.14839,1.82375,0.0035452,0.0035452,0.0035452
654,18000.1,1.55613,1.45181,1.41919,0.54249,0.49738,0.46468,0.17095,2.56219,2.17362,1.83233,0.0035353,0.0035353,0.0035353
655,18027,1.5453,1.45057,1.42515,0.52567,0.49439,0.47408,0.17056,2.56698,2.18836,1.83519,0.0035254,0.0035254,0.0035254
656,18053.9,1.54526,1.4601,1.41672,0.58938,0.48617,0.48927,0.17314,2.57298,2.19358,1.83969,0.0035155,0.0035155,0.0035155
657,18080.7,1.53339,1.47783,1.44106,0.57914,0.48467,0.4878,0.17106,2.56663,2.1939,1.84506,0.0035056,0.0035056,0.0035056
658,18107.7,1.55374,1.45721,1.43886,0.51675,0.49897,0.48126,0.17414,2.55848,2.1898,1.84107,0.0034957,0.0034957,0.0034957
659,18134.6,1.52504,1.45212,1.40618,0.54664,0.46822,0.47753,0.1706,2.56476,2.18935,1.84549,0.0034858,0.0034858,0.0034858
660,18161.6,1.4917,1.40169,1.39419,0.51545,0.50695,0.47674,0.16939,2.56252,2.1838,1.8418,0.0034759,0.0034759,0.0034759
661,18188.5,1.53314,1.44592,1.40935,0.5394,0.49851,0.47894,0.17133,2.56223,2.1787,1.84027,0.003466,0.003466,0.003466
662,18215.6,1.53998,1.46293,1.41689,0.55176,0.49574,0.49388,0.17399,2.5596,2.15399,1.83417,0.0034561,0.0034561,0.0034561
663,18242.7,1.54179,1.44703,1.43689,0.48566,0.55362,0.49603,0.17351,2.55834,2.14938,1.82892,0.0034462,0.0034462,0.0034462
664,18269.7,1.52956,1.4436,1.40904,0.50036,0.56526,0.49623,0.17382,2.55272,2.15068,1.82583,0.0034363,0.0034363,0.0034363
