epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,8685.05,1.75789,1.78334,1.56378,0.48116,0.47654,0.46435,0.15474,2.5149,2.19245,1.77025,0.0063271,0.0063271,0.0063271
373,8708.34,1.76729,1.75228,1.54195,0.59516,0.46244,0.47,0.16038,2.53299,2.24266,1.76871,0.0063172,0.0063172,0.0063172
374,8732.28,1.78491,1.76032,1.55597,0.51232,0.47376,0.4416,0.14911,2.5092,2.19269,1.77035,0.0063073,0.0063073,0.0063073
375,8756.46,1.78331,1.76376,1.55106,0.54539,0.46852,0.45627,0.1561,2.52235,2.17378,1.78111,0.0062974,0.0062974,0.0062974
376,8780.78,1.76161,1.79648,1.56733,0.5158,0.48259,0.45428,0.16164,2.51743,2.2008,1.7795,0.0062875,0.0062875,0.0062875
377,8804.59,1.78322,1.80743,1.60394,0.63428,0.50842,0.49974,0.17593,2.52822,2.19283,1.77957,0.0062776,0.0062776,0.0062776
378,8828.58,1.7927,1.80519,1.53746,0.48553,0.51064,0.46329,0.15823,2.52321,2.19027,1.77912,0.0062677,0.0062677,0.0062677
379,8852.4,1.7919,1.80792,1.59763,0.47456,0.57012,0.47607,0.16304,2.51941,2.1274,1.77693,0.0062578,0.0062578,0.0062578
380,8876,1.7414,1.73688,1.55631,0.54477,0.48984,0.45995,0.16384,2.49814,2.15027,1.75237,0.0062479,0.0062479,0.0062479
381,8899.73,1.74797,1.80851,1.59153,0.4772,0.48516,0.43897,0.16301,2.52865,2.19306,1.78514,0.006238,0.006238,0.006238
382,8923.84,1.75357,1.77103,1.56438,0.39201,0.54668,0.4391,0.159,2.53367,2.22657,1.78645,0.0062281,0.0062281,0.0062281
383,8947.44,1.74399,1.77655,1.56379,0.52727,0.49189,0.4636,0.16065,2.51028,2.2323,1.78842,0.0062182,0.0062182,0.0062182
384,8971.01,1.74197,1.74354,1.55055,0.53327,0.53245,0.46091,0.15823,2.52659,2.21212,1.77684,0.0062083,0.0062083,0.0062083
385,8994.61,1.7474,1.77566,1.54073,0.5853,0.48975,0.45938,0.15515,2.52624,2.16925,1.7802,0.0061984,0.0061984,0.0061984
386,9018.27,1.7876,1.76493,1.56376,0.58895,0.49616,0.46456,0.1547,2.5276,2.21219,1.76923,0.0061885,0.0061885,0.0061885
387,9041.91,1.75431,1.74518,1.53911,0.58111,0.51053,0.45356,0.15599,2.52653,2.2001,1.75714,0.0061786,0.0061786,0.0061786
388,9065.5,1.76281,1.75962,1.55147,0.58557,0.46648,0.48416,0.16314,2.53033,2.18453,1.78928,0.0061687,0.0061687,0.0061687
389,9089.06,1.79189,1.82547,1.56364,0.50516,0.47735,0.44909,0.15785,2.50764,2.1844,1.76555,0.0061588,0.0061588,0.0061588
390,9112.59,1.77049,1.79397,1.54414,0.40953,0.5632,0.43115,0.15102,2.52984,2.20068,1.78988,0.0061489,0.0061489,0.0061489
391,9136.27,1.74319,1.72025,1.5457,0.44387,0.50191,0.42529,0.15153,2.52532,2.16398,1.78277,0.006139,0.006139,0.006139
392,9159.88,1.72716,1.765,1.55486,0.52796,0.47136,0.42263,0.15157,2.53838,2.24749,1.7963,0.0061291,0.0061291,0.0061291
393,9183.55,1.73619,1.75716,1.55049,0.52511,0.48804,0.47614,0.16139,2.53184,2.19017,1.75529,0.0061192,0.0061192,0.0061192
394,9207.26,1.76816,1.7958,1.55576,0.45669,0.54686,0.45741,0.15955,2.53628,2.17811,1.76916,0.0061093,0.0061093,0.0061093
395,9231.2,1.73802,1.7327,1.55331,0.51177,0.52221,0.48345,0.16265,2.52803,2.21292,1.77174,0.0060994,0.0060994,0.0060994
396,9254.95,1.73835,1.73992,1.54798,0.52583,0.52025,0.4826,0.16136,2.51419,2.17872,1.76336,0.0060895,0.0060895,0.0060895
397,9278.51,1.7818,1.83381,1.57484,0.47592,0.53056,0.45034,0.16156,2.51785,2.19051,1.75994,0.0060796,0.0060796,0.0060796
398,9302.09,1.71495,1.75458,1.54108,0.455,0.49932,0.47168,0.16108,2.5074,2.17716,1.74505,0.0060697,0.0060697,0.0060697
399,9325.84,1.74086,1.77079,1.5473,0.56897,0.50621,0.4976,0.1678,2.49611,2.17062,1.7431,0.0060598,0.0060598,0.0060598
400,9349.09,1.75577,1.8121,1.55805,0.51759,0.51977,0.4825,0.16513,2.48135,2.16026,1.74431,0.0060499,0.0060499,0.0060499
401,9372.37,1.72983,1.6942,1.53799,0.56716,0.49267,0.49721,0.17677,2.50203,2.16175,1.76439,0.00604,0.00604,0.00604
402,9395.68,1.75234,1.80508,1.57596,0.53439,0.5032,0.51164,0.18019,2.50481,2.15539,1.77456,0.0060301,0.0060301,0.0060301
403,9418.94,1.71924,1.73896,1.559,0.53177,0.49374,0.48201,0.17521,2.52326,2.15324,1.7804,0.0060202,0.0060202,0.0060202
404,9442.24,1.69977,1.67302,1.53695,0.61376,0.50656,0.50762,0.17676,2.47097,2.12778,1.78081,0.0060103,0.0060103,0.0060103
405,9465.5,1.72519,1.75585,1.52276,0.53652,0.51689,0.47825,0.16465,2.49295,2.12905,1.76856,0.0060004,0.0060004,0.0060004
406,9488.75,1.754,1.73946,1.56092,0.5952,0.50356,0.5105,0.17563,2.48247,2.12945,1.76533,0.0059905,0.0059905,0.0059905
407,9512.01,1.70678,1.68552,1.52402,0.62302,0.49447,0.5022,0.16954,2.52545,2.18152,1.78955,0.0059806,0.0059806,0.0059806
408,9535.33,1.75978,1.86742,1.59823,0.57735,0.55348,0.51503,0.17067,2.49275,2.14754,1.76475,0.0059707,0.0059707,0.0059707
409,9558.67,1.68642,1.71247,1.54587,0.57881,0.52618,0.51048,0.17193,2.47902,2.17473,1.76652,0.0059608,0.0059608,0.0059608
410,9582.04,1.71539,1.72194,1.54418,0.54648,0.53757,0.49218,0.16046,2.51513,2.17967,1.78418,0.0059509,0.0059509,0.0059509
411,9605.41,1.75853,1.72879,1.53363,0.49847,0.54679,0.48944,0.1634,2.49308,2.16528,1.78292,0.005941,0.005941,0.005941
412,9628.78,1.78768,1.81962,1.55841,0.48352,0.55271,0.49005,0.16517,2.49626,2.16816,1.76779,0.0059311,0.0059311,0.0059311
413,9652.04,1.72593,1.71416,1.5493,0.5175,0.56535,0.50413,0.16436,2.54016,2.16804,1.79225,0.0059212,0.0059212,0.0059212
414,9675.3,1.71063,1.72625,1.5547,0.53734,0.50341,0.48871,0.1625,2.536,2.16484,1.79441,0.0059113,0.0059113,0.0059113
415,9698.57,1.73378,1.68597,1.53098,0.59358,0.51423,0.52,0.17598,2.52203,2.16197,1.77414,0.0059014,0.0059014,0.0059014
416,9721.86,1.7472,1.77561,1.56906,0.51549,0.5437,0.50492,0.17534,2.51744,2.1295,1.76092,0.0058915,0.0058915,0.0058915
417,9745.11,1.74626,1.75659,1.5449,0.56812,0.44772,0.49628,0.1702,2.51857,2.14497,1.78345,0.0058816,0.0058816,0.0058816
418,9768.39,1.7308,1.71619,1.54821,0.53174,0.5054,0.49455,0.16583,2.52987,2.14982,1.78292,0.0058717,0.0058717,0.0058717
419,9791.64,1.73956,1.7623,1.5385,0.52857,0.5106,0.50484,0.16627,2.53258,2.12743,1.79047,0.0058618,0.0058618,0.0058618
420,9814.88,1.71922,1.67714,1.5406,0.63434,0.51766,0.51613,0.16587,2.53645,2.21965,1.77828,0.0058519,0.0058519,0.0058519
421,9838.08,1.73109,1.72328,1.55373,0.53688,0.50454,0.48788,0.16142,2.52988,2.20099,1.76379,0.005842,0.005842,0.005842
422,9861.42,1.72761,1.72098,1.54228,0.51184,0.55331,0.48061,0.16522,2.51245,2.21399,1.77088,0.0058321,0.0058321,0.0058321
423,9884.72,1.70854,1.68585,1.52971,0.61515,0.45421,0.51227,0.17138,2.49349,2.20417,1.77094,0.0058222,0.0058222,0.0058222
424,9908,1.72095,1.70248,1.52176,0.47972,0.51914,0.46297,0.16364,2.49977,2.1854,1.77473,0.0058123,0.0058123,0.0058123
425,9931.31,1.71046,1.6517,1.51028,0.46256,0.52412,0.47723,0.16756,2.48061,2.16546,1.74751,0.0058024,0.0058024,0.0058024
426,9954.58,1.71681,1.69869,1.53156,0.51381,0.51982,0.47155,0.15968,2.51119,2.15423,1.75332,0.0057925,0.0057925,0.0057925
427,9977.85,1.72109,1.73955,1.53859,0.54178,0.53882,0.4913,0.16588,2.47827,2.13092,1.76352,0.0057826,0.0057826,0.0057826
428,10001.1,1.71707,1.64384,1.50822,0.51276,0.57427,0.46882,0.15982,2.52013,2.14308,1.78328,0.0057727,0.0057727,0.0057727
429,10024.4,1.71112,1.68824,1.53616,0.55187,0.55545,0.4509,0.16252,2.52552,2.15236,1.7689,0.0057628,0.0057628,0.0057628
430,10047.7,1.70518,1.69561,1.5373,0.59687,0.49422,0.48786,0.1721,2.51403,2.10212,1.75879,0.0057529,0.0057529,0.0057529
431,10071,1.71364,1.67596,1.53767,0.50885,0.52956,0.48228,0.16733,2.52545,2.10676,1.75998,0.005743,0.005743,0.005743
432,10094.2,1.6777,1.6478,1.53433,0.57199,0.51721,0.48725,0.1649,2.51221,2.13066,1.76357,0.0057331,0.0057331,0.0057331
433,10117.5,1.70309,1.67875,1.52324,0.60303,0.48045,0.49733,0.1743,2.50889,2.11851,1.77068,0.0057232,0.0057232,0.0057232
434,10140.7,1.74667,1.68811,1.5472,0.52783,0.48711,0.47169,0.1628,2.49729,2.1154,1.75547,0.0057133,0.0057133,0.0057133
435,10164,1.68652,1.64999,1.49436,0.5754,0.49871,0.49236,0.16535,2.49873,2.15968,1.74654,0.0057034,0.0057034,0.0057034
436,10187.3,1.6955,1.66099,1.51587,0.50947,0.49463,0.45376,0.16321,2.5257,2.14591,1.76838,0.0056935,0.0056935,0.0056935
437,10210.5,1.66934,1.62517,1.53598,0.53431,0.55025,0.47704,0.15718,2.54378,2.17066,1.80145,0.0056836,0.0056836,0.0056836
438,10233.8,1.69808,1.66811,1.52869,0.45952,0.53901,0.45145,0.15551,2.54182,2.18376,1.78316,0.0056737,0.0056737,0.0056737
439,10257.1,1.721,1.62824,1.52551,0.44262,0.58066,0.4763,0.16539,2.52567,2.18511,1.78921,0.0056638,0.0056638,0.0056638
440,10280.4,1.69019,1.65469,1.50838,0.63628,0.48067,0.50342,0.16815,2.54331,2.15575,1.7948,0.0056539,0.0056539,0.0056539
441,10303.7,1.68109,1.6652,1.50595,0.5097,0.53764,0.48299,0.16179,2.53825,2.14633,1.80053,0.005644,0.005644,0.005644
442,10326.9,1.71135,1.70377,1.52171,0.47588,0.52037,0.47325,0.16127,2.48785,2.11543,1.76749,0.0056341,0.0056341,0.0056341
443,10350.2,1.71955,1.68578,1.53789,0.51473,0.47834,0.47054,0.16215,2.49885,2.14621,1.77174,0.0056242,0.0056242,0.0056242
444,10373.4,1.69906,1.6383,1.51418,0.53219,0.53804,0.48601,0.16658,2.50148,2.12329,1.78467,0.0056143,0.0056143,0.0056143
445,10396.7,1.72494,1.69143,1.53141,0.53976,0.54252,0.51559,0.16972,2.50668,2.10516,1.78187,0.0056044,0.0056044,0.0056044
446,10420,1.7058,1.68193,1.55359,0.60168,0.46815,0.50897,0.16787,2.52037,2.14018,1.79196,0.0055945,0.0055945,0.0055945
447,10443.3,1.65892,1.63602,1.50397,0.60303,0.50969,0.48552,0.16207,2.52599,2.10105,1.76391,0.0055846,0.0055846,0.0055846
448,10466.5,1.69609,1.68525,1.49967,0.60621,0.52381,0.49292,0.16673,2.53285,2.08322,1.76477,0.0055747,0.0055747,0.0055747
449,10489.8,1.69459,1.66988,1.52278,0.49079,0.55781,0.467,0.16235,2.51722,2.11169,1.77212,0.0055648,0.0055648,0.0055648
450,10513.1,1.67129,1.66759,1.50537,0.52408,0.52032,0.46258,0.16258,2.52206,2.15463,1.78503,0.0055549,0.0055549,0.0055549
451,10536.3,1.65201,1.63461,1.51211,0.50309,0.54703,0.48372,0.16607,2.51504,2.17414,1.77873,0.005545,0.005545,0.005545
452,10559.6,1.70015,1.66754,1.50488,0.52694,0.50214,0.47804,0.16214,2.52058,2.18742,1.7696,0.0055351,0.0055351,0.0055351
453,10582.8,1.71102,1.67992,1.5271,0.49559,0.54451,0.48204,0.16168,2.54266,2.12501,1.78699,0.0055252,0.0055252,0.0055252
454,10606.1,1.68225,1.64726,1.50655,0.54646,0.52912,0.47645,0.16248,2.51898,2.11811,1.7722,0.0055153,0.0055153,0.0055153
455,10629.5,1.66489,1.64474,1.51604,0.57802,0.50425,0.49563,0.17472,2.50903,2.16436,1.7722,0.0055054,0.0055054,0.0055054
456,10652.8,1.68933,1.69946,1.52187,0.5562,0.50634,0.49108,0.17211,2.52947,2.13768,1.78124,0.0054955,0.0054955,0.0054955
457,10676,1.68693,1.62755,1.51874,0.50435,0.50066,0.45817,0.16656,2.56739,2.16283,1.80927,0.0054856,0.0054856,0.0054856
458,10699.3,1.71277,1.66125,1.51883,0.52409,0.54471,0.47934,0.16514,2.56068,2.14841,1.8039,0.0054757,0.0054757,0.0054757
459,10722.6,1.68395,1.69139,1.51453,0.51343,0.51467,0.48407,0.17234,2.54118,2.12922,1.78599,0.0054658,0.0054658,0.0054658
460,10745.9,1.68463,1.67162,1.50369,0.55443,0.5034,0.49717,0.17491,2.54645,2.14396,1.77553,0.0054559,0.0054559,0.0054559
461,10769.1,1.68422,1.64915,1.50876,0.5316,0.56628,0.50359,0.16982,2.51852,2.14426,1.77929,0.005446,0.005446,0.005446
462,10792.4,1.6496,1.66149,1.52996,0.54134,0.54892,0.49763,0.16794,2.50535,2.08996,1.77936,0.0054361,0.0054361,0.0054361
463,10815.6,1.6782,1.59181,1.49164,0.47887,0.5411,0.47146,0.16792,2.49776,2.09816,1.77621,0.0054262,0.0054262,0.0054262
464,10838.9,1.67158,1.64002,1.50265,0.48769,0.58468,0.48964,0.16863,2.49692,2.09629,1.77687,0.0054163,0.0054163,0.0054163
465,10862.2,1.66037,1.62657,1.50371,0.58453,0.52376,0.49706,0.17346,2.50279,2.10914,1.76962,0.0054064,0.0054064,0.0054064
466,10885.5,1.68019,1.63817,1.50384,0.54121,0.54519,0.49618,0.17762,2.50895,2.12252,1.76574,0.0053965,0.0053965,0.0053965
467,10908.7,1.65619,1.63074,1.495,0.61107,0.5193,0.49737,0.17656,2.52542,2.14038,1.7709,0.0053866,0.0053866,0.0053866
468,10931.9,1.68329,1.63851,1.50808,0.53641,0.50801,0.4706,0.16827,2.54355,2.15487,1.78551,0.0053767,0.0053767,0.0053767
469,10955.1,1.68739,1.62847,1.48042,0.53192,0.53614,0.47328,0.16436,2.54008,2.15434,1.77483,0.0053668,0.0053668,0.0053668
470,10978.4,1.6693,1.60253,1.49251,0.56072,0.54523,0.49384,0.16666,2.53515,2.17965,1.78373,0.0053569,0.0053569,0.0053569
471,11001.7,1.68799,1.69164,1.49964,0.53999,0.54534,0.49416,0.16638,2.55812,2.19021,1.78629,0.005347,0.005347,0.005347
472,11024.9,1.65987,1.64135,1.49183,0.54799,0.50395,0.48302,0.16649,2.53184,2.14167,1.7845,0.0053371,0.0053371,0.0053371
473,11048.2,1.67589,1.61994,1.48761,0.551,0.52007,0.47486,0.1676,2.53762,2.15824,1.79442,0.0053272,0.0053272,0.0053272
474,11071.5,1.66064,1.60523,1.49655,0.5804,0.49515,0.46582,0.16105,2.51618,2.14248,1.79159,0.0053173,0.0053173,0.0053173
475,11094.8,1.71358,1.70766,1.5271,0.61685,0.48816,0.49974,0.16806,2.52224,2.13718,1.79318,0.0053074,0.0053074,0.0053074
476,11118,1.67273,1.63795,1.47731,0.55205,0.51991,0.47957,0.17335,2.50673,2.13064,1.78308,0.0052975,0.0052975,0.0052975
477,11141.3,1.63507,1.59633,1.47884,0.52521,0.54254,0.52522,0.17644,2.49332,2.0878,1.77649,0.0052876,0.0052876,0.0052876
478,11164.6,1.63349,1.60956,1.48193,0.55223,0.56039,0.50688,0.17705,2.50206,2.07307,1.78587,0.0052777,0.0052777,0.0052777
479,11187.8,1.64335,1.60463,1.48482,0.60663,0.50307,0.50016,0.17256,2.49895,2.09612,1.78293,0.0052678,0.0052678,0.0052678
480,11211.1,1.68331,1.63755,1.49845,0.57137,0.52177,0.49456,0.17312,2.50805,2.10508,1.77636,0.0052579,0.0052579,0.0052579
481,11234.4,1.65991,1.65849,1.51703,0.55907,0.50054,0.50016,0.17461,2.52178,2.1189,1.78798,0.005248,0.005248,0.005248
482,11257.6,1.63543,1.64571,1.4945,0.58047,0.53054,0.50222,0.16545,2.53707,2.12036,1.79858,0.0052381,0.0052381,0.0052381
483,11280.9,1.65957,1.56987,1.48759,0.54465,0.54471,0.48861,0.16617,2.55703,2.11786,1.79162,0.0052282,0.0052282,0.0052282
484,11304.1,1.63298,1.55081,1.49211,0.56595,0.52401,0.49978,0.17,2.55356,2.10134,1.78337,0.0052183,0.0052183,0.0052183
485,11327.4,1.65687,1.58879,1.5094,0.48692,0.51842,0.47664,0.1659,2.53341,2.11244,1.77147,0.0052084,0.0052084,0.0052084
486,11350.9,1.6494,1.60939,1.48905,0.49717,0.54265,0.52321,0.16877,2.5476,2.13565,1.78498,0.0051985,0.0051985,0.0051985
487,11374.1,1.66323,1.64451,1.49148,0.56422,0.47665,0.48028,0.16309,2.5268,2.13037,1.78611,0.0051886,0.0051886,0.0051886
488,11397.4,1.65173,1.5909,1.49832,0.43466,0.61162,0.48717,0.16501,2.54005,2.11992,1.80877,0.0051787,0.0051787,0.0051787
489,11420.7,1.6861,1.62674,1.48836,0.53846,0.55616,0.50462,0.16793,2.5334,2.14606,1.79767,0.0051688,0.0051688,0.0051688
490,11444,1.63139,1.5711,1.47193,0.54296,0.57069,0.54504,0.17425,2.52758,2.10296,1.79107,0.0051589,0.0051589,0.0051589
491,11467.2,1.63365,1.57112,1.49013,0.61061,0.48819,0.52823,0.17391,2.55425,2.13733,1.802,0.005149,0.005149,0.005149
492,11490.5,1.63271,1.62088,1.47284,0.67529,0.48852,0.5057,0.1678,2.55518,2.14551,1.81004,0.0051391,0.0051391,0.0051391
493,11513.8,1.66699,1.58424,1.47606,0.62765,0.53207,0.49816,0.16716,2.55007,2.14819,1.81284,0.0051292,0.0051292,0.0051292
494,11537,1.6662,1.62724,1.50269,0.59251,0.50895,0.47823,0.16781,2.52344,2.12317,1.78946,0.0051193,0.0051193,0.0051193
495,11560.3,1.63232,1.61809,1.51255,0.57872,0.53976,0.47819,0.16347,2.52612,2.17588,1.79223,0.0051094,0.0051094,0.0051094
496,11583.5,1.63667,1.57576,1.49665,0.59031,0.50726,0.48193,0.16659,2.5318,2.17928,1.79972,0.0050995,0.0050995,0.0050995
497,11606.8,1.62584,1.61446,1.49816,0.55126,0.48598,0.47904,0.16586,2.50604,2.16805,1.79821,0.0050896,0.0050896,0.0050896
498,11630.1,1.64318,1.56662,1.47201,0.52523,0.50567,0.44385,0.1586,2.50252,2.10994,1.77999,0.0050797,0.0050797,0.0050797
499,11653.3,1.62175,1.64313,1.47475,0.47781,0.49112,0.43788,0.15938,2.53308,2.13354,1.79396,0.0050698,0.0050698,0.0050698
500,11676.6,1.64004,1.54313,1.46503,0.53598,0.50149,0.47127,0.16562,2.54279,2.10956,1.782,0.0050599,0.0050599,0.0050599
501,11699.9,1.62342,1.57389,1.45911,0.58989,0.50833,0.49682,0.16863,2.53405,2.08944,1.77523,0.00505,0.00505,0.00505
502,11723.2,1.60936,1.54059,1.47791,0.51332,0.51252,0.48348,0.16391,2.51668,2.0804,1.77163,0.0050401,0.0050401,0.0050401
