epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
555,8014.07,1.73527,1.77254,1.50605,0.44074,0.47875,0.45374,0.15963,2.65004,2.32619,1.80044,0.0045154,0.0045154,0.0045154
556,8028.4,1.69726,1.75206,1.50438,0.39884,0.54703,0.45305,0.16356,2.63225,2.3399,1.80671,0.0045055,0.0045055,0.0045055
557,8042.79,1.7379,1.80649,1.5148,0.38486,0.52687,0.44842,0.15954,2.65365,2.34931,1.81215,0.0044956,0.0044956,0.0044956
558,8057.3,1.71481,1.80579,1.50346,0.39472,0.50529,0.44662,0.16424,2.64512,2.34801,1.8029,0.0044857,0.0044857,0.0044857
559,8071.79,1.7436,1.76953,1.50068,0.37977,0.51171,0.4586,0.16242,2.62722,2.31441,1.78797,0.0044758,0.0044758,0.0044758
560,8086.25,1.71322,1.7756,1.5201,0.37745,0.51763,0.43631,0.15707,2.63768,2.32977,1.79175,0.0044659,0.0044659,0.0044659
561,8100.67,1.72826,1.78135,1.47835,0.4665,0.4567,0.44169,0.15661,2.63345,2.33445,1.79471,0.004456,0.004456,0.004456
562,8115.12,1.7172,1.75658,1.51113,0.42658,0.49328,0.45463,0.1588,2.61615,2.33066,1.80042,0.0044461,0.0044461,0.0044461
563,8129.52,1.73685,1.75715,1.52055,0.44169,0.52327,0.4711,0.15868,2.62441,2.30158,1.81024,0.0044362,0.0044362,0.0044362
564,8143.94,1.71027,1.73566,1.46581,0.41632,0.53931,0.47014,0.16056,2.63325,2.29393,1.79988,0.0044263,0.0044263,0.0044263
565,8158.33,1.70457,1.74175,1.5007,0.44189,0.51129,0.46261,0.16385,2.6368,2.2997,1.80636,0.0044164,0.0044164,0.0044164
566,8172.76,1.68945,1.73455,1.5016,0.40355,0.53405,0.45326,0.16459,2.6189,2.32238,1.78859,0.0044065,0.0044065,0.0044065
567,8187.14,1.74378,1.80268,1.51902,0.49866,0.45687,0.45819,0.16072,2.61021,2.30054,1.77845,0.0043966,0.0043966,0.0043966
568,8201.54,1.77155,1.77129,1.50183,0.43239,0.53705,0.45568,0.15993,2.60563,2.28129,1.77982,0.0043867,0.0043867,0.0043867
569,8215.98,1.72792,1.80323,1.49647,0.40143,0.54454,0.46933,0.16048,2.60069,2.28397,1.79075,0.0043768,0.0043768,0.0043768
570,8230.43,1.69728,1.74504,1.49119,0.439,0.51367,0.45784,0.1619,2.61237,2.27522,1.79011,0.0043669,0.0043669,0.0043669
571,8244.79,1.72291,1.74971,1.48923,0.45257,0.50996,0.46039,0.1656,2.61803,2.26042,1.79672,0.004357,0.004357,0.004357
572,8259.2,1.72589,1.7688,1.47674,0.42932,0.53801,0.46409,0.16273,2.6092,2.23919,1.77615,0.0043471,0.0043471,0.0043471
573,8273.61,1.68908,1.74153,1.49967,0.44313,0.50743,0.46179,0.1577,2.63143,2.28963,1.77008,0.0043372,0.0043372,0.0043372
574,8288.02,1.73433,1.78392,1.49591,0.38514,0.5884,0.47327,0.16154,2.62185,2.29222,1.75239,0.0043273,0.0043273,0.0043273
575,8302.45,1.72141,1.75186,1.50589,0.4291,0.54899,0.44907,0.15947,2.6114,2.26381,1.74952,0.0043174,0.0043174,0.0043174
576,8316.82,1.7291,1.77207,1.50073,0.42442,0.5183,0.44476,0.1586,2.61488,2.26354,1.77589,0.0043075,0.0043075,0.0043075
577,8331.22,1.67695,1.76792,1.49818,0.44009,0.51702,0.4401,0.15095,2.64613,2.28141,1.80805,0.0042976,0.0042976,0.0042976
578,8345.66,1.70643,1.73821,1.48852,0.42325,0.51198,0.45686,0.15927,2.65252,2.28404,1.81797,0.0042877,0.0042877,0.0042877
579,8360.11,1.72796,1.77893,1.50415,0.38215,0.54682,0.46667,0.16108,2.6428,2.27382,1.81193,0.0042778,0.0042778,0.0042778
580,8374.46,1.73068,1.73215,1.48397,0.40017,0.54555,0.47098,0.16733,2.63522,2.28042,1.80229,0.0042679,0.0042679,0.0042679
581,8388.8,1.71614,1.79718,1.48791,0.41071,0.54423,0.46717,0.17038,2.62829,2.25451,1.79386,0.004258,0.004258,0.004258
582,8403.21,1.68301,1.74302,1.47746,0.4031,0.53881,0.45262,0.1643,2.63375,2.26942,1.80181,0.0042481,0.0042481,0.0042481
583,8417.63,1.69603,1.76625,1.47492,0.4111,0.52764,0.45556,0.16115,2.64638,2.2472,1.81779,0.0042382,0.0042382,0.0042382
584,8432.09,1.71951,1.71272,1.46507,0.44568,0.50003,0.45198,0.1632,2.64428,2.2699,1.80062,0.0042283,0.0042283,0.0042283
585,8446.54,1.71244,1.75997,1.49132,0.45288,0.49875,0.44639,0.15908,2.6358,2.26377,1.80493,0.0042184,0.0042184,0.0042184
586,8460.98,1.67722,1.73527,1.49236,0.42457,0.51162,0.45858,0.16031,2.61573,2.25484,1.7912,0.0042085,0.0042085,0.0042085
587,8475.42,1.71977,1.73994,1.4832,0.50328,0.47742,0.48485,0.16832,2.63025,2.261,1.80216,0.0041986,0.0041986,0.0041986
588,8489.9,1.68711,1.72499,1.48721,0.4697,0.4881,0.46889,0.16629,2.62091,2.27242,1.79125,0.0041887,0.0041887,0.0041887
589,8504.34,1.71235,1.76059,1.48244,0.44588,0.51246,0.46505,0.16635,2.61782,2.27092,1.78655,0.0041788,0.0041788,0.0041788
590,8518.78,1.66101,1.69889,1.45917,0.47368,0.46619,0.44579,0.15941,2.62199,2.26957,1.78392,0.0041689,0.0041689,0.0041689
591,8533.21,1.68431,1.72836,1.45509,0.42414,0.49674,0.45172,0.16267,2.61529,2.26481,1.78356,0.004159,0.004159,0.004159
592,8547.57,1.69664,1.74915,1.50645,0.58469,0.42789,0.46399,0.1621,2.63378,2.28946,1.78723,0.0041491,0.0041491,0.0041491
593,8562.01,1.71198,1.7896,1.49688,0.55575,0.43992,0.46613,0.16313,2.63836,2.27942,1.76753,0.0041392,0.0041392,0.0041392
594,8576.44,1.66309,1.68746,1.45893,0.40896,0.52386,0.45624,0.16231,2.64911,2.28569,1.77535,0.0041293,0.0041293,0.0041293
595,8590.85,1.70821,1.7507,1.48368,0.39446,0.53019,0.45698,0.15785,2.63696,2.29464,1.77284,0.0041194,0.0041194,0.0041194
596,8605.27,1.70896,1.72844,1.47511,0.42066,0.51758,0.45214,0.15712,2.60688,2.27857,1.77143,0.0041095,0.0041095,0.0041095
597,8619.65,1.71876,1.74099,1.47811,0.41353,0.5445,0.44817,0.15617,2.61615,2.2719,1.774,0.0040996,0.0040996,0.0040996
598,8634.05,1.68122,1.74928,1.48147,0.42442,0.52602,0.44769,0.16176,2.60864,2.26384,1.77311,0.0040897,0.0040897,0.0040897
599,8648.44,1.69522,1.7083,1.47833,0.42583,0.53201,0.45896,0.16288,2.61128,2.25534,1.77772,0.0040798,0.0040798,0.0040798
600,8662.89,1.71319,1.75355,1.48594,0.40397,0.55803,0.44545,0.15891,2.61924,2.25581,1.78931,0.0040699,0.0040699,0.0040699
601,8677.28,1.70408,1.68146,1.48448,0.405,0.55715,0.44762,0.15738,2.6282,2.25928,1.80056,0.00406,0.00406,0.00406
602,8691.66,1.68796,1.73,1.47936,0.4362,0.53109,0.46326,0.15814,2.62807,2.24914,1.78567,0.0040501,0.0040501,0.0040501
603,8706.03,1.66961,1.68321,1.47583,0.43007,0.52057,0.45033,0.15557,2.629,2.24242,1.78348,0.0040402,0.0040402,0.0040402
604,8720.41,1.68233,1.7316,1.48205,0.39791,0.56678,0.45982,0.15859,2.61664,2.25548,1.78322,0.0040303,0.0040303,0.0040303
605,8734.84,1.689,1.68558,1.48274,0.42137,0.5421,0.45797,0.16285,2.6151,2.26895,1.80288,0.0040204,0.0040204,0.0040204
606,8749.22,1.66587,1.73149,1.4799,0.47281,0.52598,0.44927,0.15995,2.61491,2.24986,1.7877,0.0040105,0.0040105,0.0040105
607,8763.63,1.70329,1.72427,1.46863,0.45738,0.52449,0.44522,0.15806,2.60673,2.26567,1.78804,0.0040006,0.0040006,0.0040006
608,8778.08,1.65824,1.69772,1.48977,0.44512,0.52537,0.43606,0.15442,2.60959,2.27179,1.78692,0.0039907,0.0039907,0.0039907
609,8792.46,1.66637,1.69755,1.45272,0.40467,0.51633,0.42494,0.1503,2.62029,2.27308,1.78717,0.0039808,0.0039808,0.0039808
610,8806.98,1.6699,1.69646,1.45774,0.42745,0.51953,0.47087,0.16237,2.63084,2.27066,1.79129,0.0039709,0.0039709,0.0039709
611,8821.38,1.63958,1.71221,1.46812,0.39498,0.51745,0.44322,0.15469,2.64283,2.2772,1.78783,0.003961,0.003961,0.003961
612,8835.82,1.70023,1.73602,1.46118,0.42115,0.51852,0.44213,0.15756,2.63845,2.27245,1.78718,0.0039511,0.0039511,0.0039511
613,8850.24,1.6894,1.68719,1.46386,0.42304,0.53,0.44489,0.15764,2.63955,2.28409,1.79562,0.0039412,0.0039412,0.0039412
614,8864.68,1.68706,1.69623,1.46583,0.41795,0.52376,0.45209,0.15707,2.62893,2.26576,1.78102,0.0039313,0.0039313,0.0039313
615,8879.12,1.64305,1.6692,1.44417,0.39483,0.53917,0.45273,0.16415,2.61947,2.24787,1.77334,0.0039214,0.0039214,0.0039214
616,8893.53,1.69785,1.66303,1.45361,0.40794,0.55054,0.46473,0.16247,2.63859,2.23847,1.77764,0.0039115,0.0039115,0.0039115
617,8907.93,1.65729,1.7495,1.48449,0.4118,0.56217,0.46956,0.16435,2.6398,2.24395,1.79002,0.0039016,0.0039016,0.0039016
618,8922.34,1.67157,1.71597,1.46663,0.41033,0.55409,0.46183,0.16453,2.6315,2.23498,1.79102,0.0038917,0.0038917,0.0038917
619,8936.85,1.66857,1.69878,1.46958,0.41541,0.52936,0.45276,0.1648,2.62279,2.23148,1.7947,0.0038818,0.0038818,0.0038818
620,8951.58,1.64534,1.66846,1.47,0.41234,0.5385,0.45586,0.16413,2.61933,2.23879,1.78653,0.0038719,0.0038719,0.0038719
621,8966.28,1.69188,1.68832,1.49384,0.43337,0.5348,0.47613,0.16652,2.61349,2.24685,1.7844,0.003862,0.003862,0.003862
622,8981.13,1.65729,1.66866,1.47665,0.40475,0.52607,0.45866,0.16123,2.61728,2.25143,1.77162,0.0038521,0.0038521,0.0038521
623,8995.56,1.66628,1.7641,1.47139,0.42823,0.52046,0.48645,0.16593,2.60745,2.24286,1.76083,0.0038422,0.0038422,0.0038422
624,9009.97,1.67126,1.7415,1.46539,0.44306,0.53898,0.4959,0.16702,2.60821,2.24064,1.76906,0.0038323,0.0038323,0.0038323
625,9024.35,1.66451,1.68247,1.47721,0.47119,0.49494,0.46844,0.16653,2.61066,2.2293,1.7642,0.0038224,0.0038224,0.0038224
626,9038.79,1.66332,1.65005,1.45731,0.49977,0.51142,0.46413,0.16309,2.6082,2.23209,1.77054,0.0038125,0.0038125,0.0038125
627,9053.15,1.6559,1.67756,1.46059,0.51386,0.49802,0.46517,0.16657,2.61639,2.2514,1.77295,0.0038026,0.0038026,0.0038026
628,9067.57,1.68367,1.74414,1.48467,0.50892,0.50286,0.46772,0.16205,2.61896,2.24262,1.7785,0.0037927,0.0037927,0.0037927
629,9082.05,1.65183,1.71925,1.45829,0.48965,0.53166,0.49986,0.16469,2.61399,2.23974,1.78275,0.0037828,0.0037828,0.0037828
630,9096.42,1.6706,1.69387,1.45528,0.49133,0.53446,0.4918,0.16063,2.62195,2.24573,1.77651,0.0037729,0.0037729,0.0037729
1,18.9971,4.67565,13.9409,4.15673,2e-05,0.01852,1e-05,0,5.55225,16.3442,4.11234,0.0032963,0.0032963,0.0032963
2,38.084,4.45626,15.7537,4.08733,2e-05,0.01852,1e-05,0,nan,nan,nan,0.00662307,0.00662307,0.00662307
